acousticness,danceability,duration_ms,energy,id,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0.115,0.779,291267,0.795,3348AKCBTHOICQv9ugJheQ,0.0,0.194,-8.108,1,0.0364,120.314,4,0.76
0.108,0.838,217574,0.956,3I12h8wrv6rEoktAPo8pjs,0.329,0.242,-11.03,1,0.0471,119.89,4,0.879
0.123,0.689,146333,0.527,5EWQ3xEB9iO6dG6lpkzQQ8,0.000221,0.0933,-13.625,1,0.0285,122.576,4,0.961
0.261,0.524,141707,0.964,0kddqpFTWQTDkYqta5tNoe,0.0,0.938,-7.373,1,0.126,146.976,4,0.508
0.584,0.473,141093,0.313,4tIaIwSXJVjAX5lhpmQGef,0.0228,0.119,-16.842,1,0.0271,130.394,3,0.611
0.0686,0.687,188928,0.728,65s8nX6cs8iWBSrAr9YnUm,0.0,0.0523,-9.72,0,0.0646,129.581,4,0.754
0.272,0.493,253013,0.285,0j9mrxzHjRoD7JIFBHlQ01,0.0374,0.124,-12.144,1,0.0361,119.23,4,0.277
0.153,0.45,301400,0.494,5Nieuci7H9jJJkO2GtBlAa,2.79e-06,0.0757,-10.166,0,0.0429,142.204,4,0.432
0.822,0.398,222227,0.29,21akKWbeYAd1HPzMUGMvMg,0.0,0.0884,-11.0,1,0.0311,114.398,3,0.256
0.584,0.58,176587,0.773,2pxB5RY9i4yvT8lkEvq6sX,0.0,0.329,-5.949,1,0.0356,113.525,3,0.883
0.0682,0.778,169368,0.579,08MWHQnFuYJb5qUxNYP6ud,0.027,0.0872,-14.538,1,0.0311,106.645,4,0.971
0.0507,0.422,242667,0.923,0JV0C32gjsh5nUUt5dYCe9,0.000584,0.942,-8.3,1,0.146,85.807,4,0.471
0.147,0.385,207213,0.667,25HkrlrxZIigR7Q60FYKie,0.00166,0.175,-11.103,1,0.0569,202.981,4,0.731
0.128,0.481,227413,0.689,1j37bj3R9B2DiFtxyIDo8Q,0.0,0.343,-10.757,0,0.0367,100.422,4,0.654
0.494,0.341,273013,0.335,2fQbeMk3qeyGxzQJ1L6LLX,0.0,0.0747,-12.759,1,0.0403,173.396,3,0.467
0.0922,0.694,253533,0.804,0t3TffBU4dE5oeWEhKVclc,0.0,0.685,-7.462,1,0.0854,124.974,4,0.809
0.416,0.432,223139,0.675,3K5jIATdKA59FxVLCqosVg,0.0,0.176,-7.837,1,0.0448,105.642,4,0.563
0.641,0.856,256027,0.431,1uB9yI3EBlhRdoIZ9GRIZn,2.41e-05,0.0641,-12.532,1,0.345,127.39,4,0.762
0.102,0.504,197360,0.447,6w3FLuKGj7o1IEkO8MVAVx,4.28e-06,0.115,-10.733,1,0.0357,105.692,4,0.783
0.0228,0.472,352467,0.804,0QhfAl5OwRfnBfqLlV3b6N,0.865,0.114,-9.591,1,0.0342,88.484,4,0.694
0.76,0.382,195227,0.274,29r02BhNetddIKu8xdRigJ,0.0496,0.115,-16.409,1,0.05,114.752,4,0.432
0.873,0.615,183360,0.386,0TEfTQmPesBYyPxWyFKgNU,0.778,0.0887,-11.662,1,0.0904,156.85,4,0.365
0.317,0.633,232040,0.608,0bsuSsRatN6sXKTnOMIwBb,0.00139,0.0788,-6.69,1,0.0905,100.625,4,0.767
0.376,0.564,235427,0.631,2ET2ItOfPV7mYmdtXovhjB,0.000185,0.0608,-8.339,1,0.044,80.487,4,0.351
0.567,0.33,218240,0.343,7lBuC9ryEFwKyAbisndN5Y,0.0,0.155,-14.098,1,0.0318,143.48,4,0.488
0.0718,0.752,208533,0.79,7a1Gn81VGKuIX1hmHtQNkW,0.0,0.543,-7.362,0,0.115,126.362,4,0.803
0.448,0.741,161813,0.756,3DtoTiWTr4i11DkINqwhoh,0.0,0.228,-7.152,1,0.042,124.41,4,0.918
0.862,0.261,235840,0.233,0yCO7ElhebkdlfloICv08r,0.0891,0.143,-15.036,1,0.0338,160.935,3,0.256
0.451,0.468,184600,0.713,24Ja9b0r3vZDIYKfH8lTVv,0.00119,0.297,-10.605,1,0.07,129.722,4,0.629
0.264,0.561,226560,0.655,2RNWmB4PSGd2ctIW4gs9ZV,0.0216,0.273,-11.465,0,0.0404,123.376,4,0.864
0.0512,0.712,255187,0.907,5PDuyllF8D5TqVkoGoPOWS,0.00203,0.388,-9.149,1,0.0439,120.755,4,0.961
0.236,0.679,439867,0.802,3p1JoOEhVkEnTaa4JzTMSk,2.33e-06,0.132,-7.739,1,0.0406,97.375,4,0.894
0.833,0.536,154627,0.446,4t8tx6o7oM6Ax66ZUU361y,0.0103,0.106,-14.98,1,0.029,133.785,4,0.707
0.000129,0.428,210693,0.77,1WZ7nC1GSk8rCF3X4cRiOv,0.194,0.175,-7.793,1,0.0366,130.54,4,0.737
0.311,0.72,281160,0.379,5tWXTgnnWir6OKFiK0WlRM,3.94e-06,0.624,-17.574,1,0.413,134.354,4,0.855
0.212,0.506,249240,0.377,03rLbEvaGUikf7L8uFozia,1.24e-05,0.0764,-12.059,1,0.0597,145.294,4,0.477
0.0316,0.714,284630,0.726,37eC6DX0aYrFGw8cMQaBG5,0.0,0.0666,-9.218,1,0.0408,124.715,4,0.92
0.312,0.43,187267,0.808,50NOfzOiwbgCezvWrB1GRi,0.00127,0.12,-7.559,1,0.141,126.082,4,0.372
0.414,0.654,29587,0.488,2XL5DynfX3HphiitlxqKb0,0.00575,0.683,-16.708,1,0.806,129.57,3,0.757
0.85,0.454,329720,0.383,1Rr223L47oym6yWVg39CgA,2.85e-05,0.11,-8.186,1,0.0247,75.929,4,0.175
0.51,0.649,272627,0.478,028NYvJAD47k4iGSlpT2zy,0.000134,0.0915,-13.628,1,0.0381,116.179,4,0.571
0.4,0.419,169760,0.54,1uwee3BPqvhrgYuAv2gswl,0.0,0.261,-7.534,1,0.0327,99.439,3,0.558
0.0102,0.528,331853,0.655,2DVBFvAj6flx2OWJxGVk2g,0.723,0.377,-7.85,0,0.0262,115.285,4,0.367
0.00519,0.706,236800,0.636,3RRmxUVXuKK2Axk3t2bXp1,0.754,0.318,-11.689,1,0.0494,98.761,4,0.75
0.347,0.767,203333,0.45,4f4RRYN3R7glPElFjeoUnC,0.0,0.113,-12.352,1,0.0824,106.847,4,0.809
0.0802,0.59,199907,0.582,4v3d8GGzWpGtp3TWK1qqzj,0.0,0.25,-8.726,1,0.0344,107.238,4,0.866
0.161,0.59,196027,0.989,054GGMfSntvTRtrX5fSScX,4.92e-05,0.373,-5.32,1,0.0691,134.929,4,0.5
0.736,0.616,198867,0.84,3Kx3gfTNYsamnLIkJ6q1a8,4.84e-05,0.174,-8.27,1,0.0637,136.014,4,0.947
0.118,0.691,206472,0.525,3l5eRgHfOypr8zmZzR5KGm,0.000109,0.0744,-13.603,1,0.0388,110.806,4,0.88
0.5,0.686,283440,0.453,6MYSuzacsuB4pfv7q8YJWw,0.0,0.143,-13.364,1,0.0312,122.475,4,0.639
0.000554,0.4,156257,0.841,7avMFjKSsGzxxRgYm1o8fX,0.0,0.133,-8.224,1,0.0488,142.01,4,0.618
0.443,0.567,177720,0.675,3PAKHVVFGAltojaND1UG8g,0.0,0.177,-6.77,1,0.0296,119.474,4,0.736
0.237,0.528,146668,0.666,2gq7aeMueWpreMNG5BHNuw,6.13e-06,0.614,-8.674,1,0.0301,133.098,4,0.962
0.501,0.432,346960,0.551,0q90594hk25yo0xZmBTqCd,1.77e-06,0.472,-8.096,1,0.0289,136.465,4,0.253
0.862,0.567,216333,0.772,5h6fIToj0hSIioR4GDwdrT,0.00224,0.543,-8.409,1,0.0475,123.376,4,0.837
0.43,0.497,145680,0.689,2AvX5aOfodkO2t8hsqQKx3,1.2e-05,0.27,-7.285,1,0.0332,129.356,4,0.702
0.00186,0.546,170693,0.843,248YUrqvr7DxJ7Oy93eKMd,0.0015,0.0853,-6.646,1,0.0328,143.194,4,0.962
0.00628,0.402,241427,0.814,46xrHRC88Cg7DquXDvafzw,0.0,0.569,-5.592,1,0.0529,92.39,4,0.582
0.0376,0.507,246987,0.811,5Vm5oxuXe7tkoQrQ3xE2VZ,0.000288,0.256,-10.968,1,0.116,146.399,4,0.698
0.0338,0.394,314523,0.788,4fsw79o9lXmxKAucd56Cbm,0.000179,0.861,-10.432,1,0.0672,135.351,4,0.427
0.597,0.517,448907,0.433,67kJXZXnfx8II1IEHH2Mh8,0.0,0.615,-8.88,1,0.0625,98.656,4,0.687
0.313,0.594,200867,0.771,1lmfsSEuxU4PpT739Kihno,0.00474,0.0694,-10.671,0,0.0443,104.389,4,0.953
0.334,0.794,213400,0.427,0SjnBEHZVXgCKvOrpvzL2k,1.04e-05,0.0703,-15.492,1,0.029,105.732,4,0.751
0.0266,0.652,183160,0.71,2JOMIs5PhVbSKr9rYKIKkc,0.0,0.12,-8.45,1,0.0493,130.56,4,0.67
0.223,0.348,153067,0.393,2OxkfL5jW8bvYTCNDLlRSY,0.0,0.151,-9.787,1,0.03,132.069,4,0.357
0.0592,0.515,255935,0.722,0dMVKxrvUqGcfEkxZrmRw1,0.0,0.0986,-4.998,0,0.0425,145.122,4,0.408
0.066,0.524,204693,0.817,0HNSGlbt9DUEn0igXofZ7t,0.000413,0.202,-7.816,1,0.0533,133.462,4,0.716
0.00264,0.461,175987,0.847,52qbV1IDTtQuynLQhlb9fu,3.07e-05,0.223,-10.289,1,0.0551,110.151,4,0.719
0.0519,0.486,236373,0.726,0kVB6PeqBbN2HhwJdWumeZ,1.87e-05,0.13,-4.367,1,0.0273,98.279,4,0.673
0.119,0.432,217080,0.84,36eYb0SaggHsFDHVtnG2EP,0.0544,0.345,-9.756,1,0.0422,147.755,4,0.892
0.29,0.846,483640,0.913,6T0zdOkIHgapgfvtsuNjNm,0.0,0.242,-9.005,1,0.0846,111.994,4,0.727
0.908,0.298,188640,0.287,61qadVih4zLGZc8vjN0J8A,0.000532,0.242,-11.305,1,0.0278,84.933,3,0.0956
0.355,0.478,218867,0.499,4Kcn3bOKxqVpSka7XMhSHN,0.0,0.141,-10.511,0,0.0376,99.516,4,0.349
0.128,0.609,268107,0.685,6ScWAcSGaF5mSpCn64SNdf,0.0,0.608,-8.861,1,0.0531,134.25,4,0.822
0.1,0.468,220640,0.604,4IbgYZX42o2R5Mmj8oxwp4,0.000798,0.189,-9.06,1,0.0343,127.825,4,0.616
0.317,0.74,211720,0.752,3XPX8bOozgShCrhWbLC0ZL,0.0,0.269,-6.792,1,0.031,126.983,4,0.962
0.33,0.716,153413,0.621,4nGrDOu5NIREViWCAypA37,0.0,0.291,-10.347,1,0.0312,107.606,4,0.961
0.0872,0.727,263933,0.766,40NZobC8kyAi9RgVYS0Bn9,0.00274,0.111,-7.135,0,0.0554,94.459,4,0.666
0.183,0.392,214000,0.448,0kcckC707E52mx6qc9xfi1,0.0,0.324,-13.316,1,0.0331,122.639,4,0.515
0.779,0.603,215600,0.414,699DgQ79e02vjq48L2q5qM,0.0,0.567,-7.677,1,0.0268,97.234,3,0.349
0.833,0.681,175400,0.264,7gkboYtvhuXNS4EUwmFPcw,0.441,0.103,-21.861,1,0.0309,93.809,4,0.692
0.389,0.492,163200,0.413,6H7aG3sALjGJDj3utPizoK,0.0,0.164,-11.628,1,0.0295,105.392,4,0.643
0.133,0.735,274000,0.777,1RG0HipdMCcaW9xJjyKiUb,0.0611,0.0793,-7.563,1,0.0673,111.833,4,0.771
0.2,0.611,111240,0.739,7yzSgCXRku4s516FTeMfMo,0.771,0.115,-9.984,1,0.0409,130.522,4,0.88
0.407,0.614,258267,0.737,1od6mE18KChjjcZv5DZ0KS,4.03e-05,0.75,-10.212,1,0.0502,90.584,4,0.864
0.314,0.69,152813,0.418,3Y3ZvqVPXcGTR0DQgPRU2c,4.25e-05,0.132,-15.719,1,0.0444,119.271,4,0.881
0.195,0.395,241867,0.691,2gB9YlgjCwAHlmKkIjFRX1,0.17,0.356,-9.017,1,0.0906,160.666,4,0.701
0.669,0.51,312080,0.603,12h7TXKEL1HtjmiWatGFb5,0.0,0.806,-14.331,0,0.103,147.615,4,0.958
0.0282,0.49,207613,0.732,3ofomkWZOqH5Gxv56EBFb3,3.79e-06,0.217,-7.448,1,0.0364,137.055,4,0.571
0.629,0.343,86920,0.542,6BIel0aZTaHBh3EhdPhOGw,1.41e-05,0.232,-3.094,1,0.0384,128.664,4,0.353
0.632,0.757,147693,0.864,1xg9Qn1g4c4EYYetQPKQhT,9.07e-06,0.0685,-7.158,1,0.107,139.927,4,0.961
0.325,0.34,193653,0.42,5HKUvKgdhpy1pHsqMXswcF,4.18e-06,0.385,-6.886,1,0.0303,90.097,3,0.339
0.174,0.775,208112,0.605,2czUj0a86XTMAgjwmczmfx,1.9e-06,0.143,-6.851,1,0.0281,132.202,4,0.812
0.497,0.601,188347,0.784,2tUJ6Iw54kvjJo2pEAH5cm,0.0,0.199,-8.377,1,0.0389,129.908,4,0.683
0.391,0.75,151824,0.79,2jBRiPpEMbchJFyFmCUMhA,2.71e-05,0.759,-11.908,1,0.0295,115.295,4,0.962
0.317,0.521,302040,0.853,148wRodgklV4oYyXcX1Bkg,1.88e-05,0.59,-5.595,1,0.15,119.76,4,0.35
0.158,0.552,171040,0.4,48nBt8HXbAi1ftKb0l9UrA,0.0,0.0957,-8.181,0,0.0277,123.502,4,0.358
0.00373,0.666,197200,0.593,2v5kYpbJ5RUAm3HIiOZeXB,0.109,0.347,-7.164,1,0.0284,119.601,4,0.853
0.0424,0.612,196350,0.685,04XdCMi1WhAjVyRJbAtaq0,3.74e-05,0.151,-9.838,1,0.0656,102.253,4,0.579
0.233,0.502,174987,0.693,5iGahby3xrld5oPOkJYpyW,0.0,0.182,-12.174,1,0.0657,174.19,4,0.939
0.345,0.666,180507,0.757,4BXScEkVnp9VdW0i4I5dnC,0.0,0.688,-7.197,1,0.0335,108.657,4,0.975
0.655,0.583,239933,0.552,6o2zSgB9IxhajtVlHnfRF7,0.0,0.6,-9.224,1,0.0276,143.167,4,0.586
0.258,0.767,225520,0.76,5EDt8tJ08GhEdegk16NZQj,0.0,0.365,-8.466,1,0.0655,128.673,4,0.95
0.551,0.596,156293,0.589,5PuAFxKmqG72uKyoo11zpQ,0.0,0.0897,-8.747,1,0.037,75.288,4,0.587
0.149,0.382,214173,0.611,0klbnFP6UwMYpUuKjhleKT,0.0,0.0726,-5.947,0,0.032,183.124,4,0.768
0.0204,0.567,193424,0.427,6s9Xej0qZKqcQ5lj0Ck0tV,1.99e-06,0.394,-14.785,1,0.0275,109.519,4,0.924
0.298,0.75,202707,0.628,47XBe2nu3OB7xLttAExp3e,6.54e-05,0.404,-9.968,1,0.0384,101.475,4,0.828
0.407,0.638,207427,0.9,0MNxvuhS1oP4SgRrhWEm1u,0.00264,0.62,-6.812,1,0.0536,142.414,4,0.964
0.0678,0.582,184080,0.72,6enO5ZEVEoAte3wUUSw4Wb,2.49e-05,0.335,-5.834,1,0.0494,139.961,4,0.627
0.186,0.542,208893,0.694,24d9BzgcTquYDlmNVrLGZO,0.0,0.27,-10.277,1,0.0314,151.979,4,0.838
0.124,0.64,160067,0.688,0KKkaqb8hAhOViQVaohRc2,0.0,0.302,-9.822,1,0.0594,105.65,4,0.33
0.284,0.635,230560,0.5,34h6ljUbuiP6ijqfZH2NrQ,0.0,0.0594,-14.682,1,0.0308,120.809,4,0.702
0.461,0.496,200627,0.463,7CA0Hxj5Gk3fGkHnavxgX2,0.0,0.145,-9.075,1,0.0297,95.548,3,0.612
0.293,0.611,203035,0.749,5sgrsPuLZZrUn9g2tGESRp,0.0202,0.451,-10.427,0,0.0427,138.02,4,0.868
0.0372,0.586,224933,0.86,39mil4vLySlovlIjyGzAp5,0.00109,0.1,-6.752,1,0.0584,132.865,4,0.943
0.00117,0.527,228133,0.928,2kRq88dUs0sVbXkutyrzjs,0.0,0.0855,-6.12,1,0.0389,138.882,4,0.901
0.273,0.574,233853,0.84,6cm6XSh3uD9qzPQVkScyFA,2.43e-05,0.126,-8.642,0,0.0755,96.193,4,0.665
0.0453,0.424,242027,0.862,3Y85aak6SJbabYxQEO7MPi,0.000593,0.171,-6.768,1,0.118,160.072,4,0.594
0.461,0.711,128133,0.74,5TANobEWQX0kVn07ngh8a0,1.79e-05,0.172,-9.117,1,0.0315,122.944,4,0.97
0.294,0.317,200227,0.589,14MPGZUthv6xb2aIr2Xc60,0.0,0.114,-9.102,1,0.0468,204.384,4,0.43
0.531,0.574,207307,0.853,49nBXQzYNyjoBmUda3ezMf,0.581,0.543,-9.157,1,0.0763,126.313,4,0.755
0.26,0.751,203787,0.659,0PzaR5UfIXRicqb9Wdn5qM,0.0,0.12,-8.328,1,0.0452,135.375,4,0.924
0.709,0.596,223493,0.769,4GyDotiLwmBPTE02fUam2V,0.0,0.401,-7.888,1,0.0361,129.719,4,0.924
0.152,0.715,359800,0.81,6YqvuxzrfSTcfEPl8gxz31,0.0174,0.67,-4.999,1,0.0545,123.616,4,0.809
0.0641,0.622,188747,0.707,0w4s0d8Qtu0K8dyMcB2tw1,0.0,0.0638,-8.826,1,0.0717,107.352,4,0.725
0.0608,0.509,214840,0.926,23jFhFeLvs6K6TaaJyKucZ,0.0,0.444,-4.285,0,0.0404,114.791,4,0.705
0.0413,0.517,253360,0.67,0dH9az9d5qASqQYUVokO58,0.000161,0.353,-8.482,0,0.0325,127.791,4,0.663
0.123,0.617,182213,0.837,2UsnXKYqeWT69Vul7YiYj8,0.0,0.141,-9.442,1,0.0636,142.767,3,0.725
0.158,0.514,175667,0.514,3jD7XffVmStgNwPy6lBtPN,3.53e-06,0.212,-10.754,1,0.0275,94.335,4,0.63
0.246,0.459,198147,0.702,7AtzQe1br7pIseN770m9ZT,0.0,0.0862,-8.249,1,0.0406,71.039,4,0.578
0.497,0.431,286640,0.495,5BvQx69vMDz8xCdLikyC49,0.0,0.226,-8.974,1,0.0425,77.09,4,0.561
0.15,0.425,153480,0.508,4SLxQvMnL1NJtV8y4EHx0F,0.0,0.0502,-8.696,1,0.0287,126.712,4,0.741
0.0158,0.466,172600,0.924,3MxtJbh4WC1w3DsK6cIWlb,2.54e-06,0.181,-6.368,1,0.117,142.082,4,0.797
0.238,0.332,218267,0.402,1T3N4NAlo0XdhsERjpD5hi,0.000961,0.0554,-15.083,1,0.0446,150.925,4,0.41
0.311,0.352,201038,0.65,740sH5HFhHckyNyOnEnidm,0.0,0.117,-6.881,0,0.0329,89.795,4,0.38
0.383,0.496,170910,0.632,5oEXz2fsSngzvhCqGqSOwe,0.0,0.135,-7.877,0,0.0327,132.486,4,0.804
0.0123,0.541,262040,0.893,21gTMHscCIlkqVKBx2JEu2,0.0,0.322,-4.627,1,0.0457,92.679,4,0.519
0.000146,0.474,237507,0.442,0B3hFXFOlbIPt942VGdNfb,0.000212,0.213,-15.049,0,0.0423,118.362,4,0.773
0.81,0.551,213160,0.325,6ka53p5HloApRQ2ptSpuGB,0.000112,0.115,-13.507,1,0.0286,98.932,3,0.496
0.242,0.674,209867,0.188,0iDK6AUO2JEk3Dw0JEEjmP,0.0163,0.0434,-21.337,1,0.497,181.126,4,0.796
0.431,0.573,242107,0.268,5HuQ8TJLxwQiEjgmUeYwuR,0.0205,0.281,-14.596,1,0.0358,108.172,3,0.576
0.624,0.619,205787,0.621,5CAGUSI6XPv012r5POXgWV,0.0,0.317,-8.183,0,0.035,132.071,4,0.868
0.511,0.471,238333,0.675,4oW1lGOw5Q5OLvoJv92qoE,0.019,0.232,-9.07,1,0.0513,125.313,4,0.53
0.106,0.491,192533,0.481,3MXcTUvoUL9WKb42g6DrDg,6.23e-06,0.0803,-16.447,1,0.0317,144.802,4,0.933
0.0347,0.636,188293,0.817,1XJGRuqfyh9xvBXAVuGD3g,0.0854,0.407,-9.309,0,0.0869,101.929,4,0.854
0.00194,0.716,230213,0.882,5SzoMO22CKw6weX8WuE2My,1.12e-05,0.032,-7.578,0,0.0315,129.991,4,0.831
7.24e-05,0.387,179848,0.645,1DXXeG0Ia8vFuCNJGBaoGv,6.27e-06,0.482,-10.289,0,0.0329,173.959,4,0.547
0.0943,0.537,236828,0.805,5UCmKrRxHYelNeINKTHZ5i,0.0,0.223,-5.093,1,0.09,124.552,4,0.481
0.0118,0.571,180102,0.583,1Ijggd9CXLv74lJy5GZnqo,0.004,0.139,-16.107,1,0.063,127.823,4,0.952
0.391,0.535,179600,0.651,1CnN9udhDokm7lARZjMji2,0.0,0.133,-6.326,1,0.0544,117.218,4,0.612
0.182,0.648,192093,0.886,4XUvLIK0QdiweZvTVjo2XW,0.0,0.235,-5.369,1,0.0301,132.021,4,0.962
0.943,0.336,264067,0.407,71gEqxyY8xYqQcepHbPTW6,0.0,0.065,-7.905,1,0.0354,74.188,3,0.276
0.000679,0.633,206936,0.542,00rc6phpoy1xP494OMcnNj,0.00434,0.0754,-12.318,1,0.0316,130.314,4,0.879
0.309,0.474,175000,0.804,5iTEYfn2BXDFkTZnz1cOoO,1.81e-06,0.552,-7.763,1,0.0473,140.507,4,0.757
0.763,0.624,221107,0.294,0Wz8GXFNbt4Llcx5DlyF1p,0.0,0.106,-17.703,1,0.0326,126.488,4,0.548
0.469,0.457,238067,0.397,42InE6oMO9LTFk2Ua3q4mA,0.0,0.155,-10.189,1,0.0383,129.911,4,0.668
0.908,0.453,235707,0.266,7v7hCG5gtdN49z68DHn1sG,0.000128,0.2,-11.364,1,0.0528,91.718,4,0.469
0.561,0.375,199213,0.533,4baNC6PNq37xOVRqoZcNY5,0.00101,0.621,-11.827,0,0.0343,94.358,4,0.371
0.182,0.627,220760,0.717,5TGBln8HFxFbdHsGMlb97E,0.000866,0.246,-9.419,1,0.0299,120.661,4,0.883
0.641,0.71,215327,0.545,4e9jMehPKY3gdFbD4cBxnu,0.0,0.0811,-11.243,1,0.0609,107.048,4,0.425
0.326,0.58,221133,0.711,5Rssc4lrfXQ5jQS4rtax2m,3.63e-05,0.243,-8.996,1,0.16,131.426,4,0.351
0.219,0.75,210933,0.836,65yMeJGbTNv71usNpOM2NX,0.0,0.149,-6.704,0,0.0999,127.62,4,0.859
0.139,0.664,172733,0.547,6eVOlcghvV4pB2gIQvcDKt,1.79e-06,0.239,-11.594,1,0.0281,132.943,4,0.964
0.657,0.358,254427,0.41,1VU0IOYvnK7392tq5rnHTn,4.96e-06,0.0742,-8.318,0,0.0343,83.98,4,0.498
0.283,0.623,196329,0.729,0JY4xc1pGDBkmksjPb6ICy,0.0,0.499,-8.271,1,0.0631,119.458,4,0.605
0.22,0.755,200497,0.781,1qR1XT5nIXhdkxTsYsxO2c,0.0,0.106,-7.57,1,0.0332,117.973,4,0.876
0.182,0.628,180533,0.861,5eTqgAyQEmk8fVglKaib0x,0.00269,0.479,-6.934,1,0.0373,124.985,4,0.852
0.00516,0.452,211680,0.715,7ep2SKKQI0hTH5Ilt2Biqo,0.0453,0.779,-6.924,1,0.0422,141.942,4,0.497
0.199,0.51,253373,0.579,2dpN9WDnzoPAIhkNdBBEgV,0.0,0.101,-6.628,1,0.0317,122.066,4,0.408
0.172,0.631,191960,0.43,5WM8FInRoxxd9PDq9NA25u,0.0,0.0506,-13.306,1,0.0757,78.923,4,0.771
0.672,0.672,218005,0.545,5I5W9sJrgz1mG8OtYaF8sM,0.0,0.114,-8.122,1,0.0301,104.846,4,0.743
0.113,0.669,210267,0.724,1lRZgzRWkml9ZmdrvtciwE,0.00257,0.0858,-10.342,1,0.0361,120.88,4,0.665
0.0621,0.683,492936,0.757,549uR5Aazj8X5nrJHEwaWX,0.116,0.317,-11.063,0,0.0294,131.688,4,0.391
0.711,0.57,189307,0.539,2UwlgoX2C8aURTTYnxpt4V,6.99e-06,0.173,-13.433,1,0.0443,117.52,4,0.967
0.206,0.772,172320,0.693,2Jsv4ant5IsEjdEs7sOdG9,0.527,0.512,-9.25,1,0.0569,110.529,4,0.814
0.33,0.865,190070,0.419,3pX6kD8FwD1VhNx9IJKslQ,3.12e-06,0.417,-15.656,1,0.0858,116.125,4,0.961
0.268,0.59,200787,0.641,6uwh1jLfJRRRQRxe768Qaz,2.17e-05,0.707,-9.394,0,0.0384,120.285,4,0.597
0.497,0.482,172153,0.559,4V1HJ5snYqFZBOLdSizJR5,0.0,0.13,-11.696,1,0.0327,101.651,4,0.391
0.173,0.729,205867,0.837,7j7tK8ZT4vO1u5kwSzfDgn,0.0,0.11,-6.177,1,0.0322,123.973,4,0.966
0.791,0.436,182187,0.539,2pMyYZRTJVjQVCv3BE7AmJ,0.0,0.0785,-6.275,1,0.0282,110.943,3,0.397
0.61,0.521,191720,0.501,3ogi8Gi3oR1UQhcktjYS2u,1.72e-06,0.534,-13.219,1,0.0909,78.543,4,0.745
0.113,0.47,324960,0.899,5vVZaiK2mIL9WE1GWikOE6,6.89e-05,0.287,-7.127,1,0.0333,89.506,4,0.213
0.0744,0.406,286813,0.597,4ZVWvCUwsOnIGmJMj71RkG,0.0133,0.254,-11.745,1,0.0336,115.474,4,0.478
0.243,0.476,173440,0.679,1J4tMvATOfFPDlqWWd7AEH,0.0,0.312,-8.933,1,0.0768,104.09,4,0.599
0.384,0.423,265813,0.866,2sS9mn3iRJ6cnjUOYXyQmW,0.0376,0.931,-10.742,1,0.0884,106.702,4,0.391
0.346,0.394,186333,0.589,500h8jAdr7LvzzXlm1qxtK,0.0,0.134,-6.68,0,0.0608,203.176,4,0.727
0.37,0.68,191173,0.4,5PMTy6jkWbowJWKNrJjKPV,0.00124,0.13,-13.677,1,0.106,137.718,4,0.678
0.346,0.361,201333,0.465,5Q0H8MEZvx8P9INklUXPZA,0.0,0.046,-8.053,1,0.0323,109.348,3,0.607
0.13,0.566,155760,0.459,6JcAlAuUitqXx61G8nqQ1G,4.91e-05,0.289,-8.345,1,0.0288,122.405,4,0.867
0.746,0.763,202038,0.327,0DSM4cpGc587PJsGRUJI5w,0.000313,0.139,-12.953,0,0.066,80.335,4,0.736
0.285,0.478,181173,0.541,3vIqBlDFudMVNmXuG6MTrZ,0.0,0.426,-7.472,1,0.0328,111.487,3,0.468
0.022,0.707,189120,0.678,440BDyDEDVLfmYGT05rjdu,1.38e-06,0.356,-6.775,1,0.0244,110.979,4,0.644
0.0794,0.391,382427,0.889,0oGyIhOC6GSJWLGoYxDFon,1.92e-05,0.0983,-6.463,1,0.044,114.05,4,0.378
0.212,0.593,274427,0.826,2iaFuxk5voIuCOnKwow6uf,0.049,0.308,-10.35,0,0.0624,107.322,4,0.828
0.189,0.282,215160,0.6,6Y5ngiB4cZ0JvlvDDAL5lo,1.75e-05,0.675,-7.842,1,0.0371,132.961,4,0.39
0.0802,0.359,185733,0.738,6BHRT2ISWqN0UP4PsP4Mbv,1.01e-06,0.181,-10.857,1,0.121,158.333,4,0.595
0.748,0.226,261467,0.382,1f94GhohgeVq9SNwyFI691,0.0084,0.131,-14.449,1,0.0281,169.146,4,0.33
0.00315,0.466,239800,0.828,08uLCO6hhCKm9lFOuxog8W,0.0106,0.301,-11.991,1,0.0284,138.935,4,0.87
0.0177,0.407,196267,0.534,43U2SGkGVHQRnKQ1wWkWnt,0.0,0.115,-11.825,0,0.0871,185.362,4,0.865
0.245,0.669,224027,0.52,23DZLSxCK6kM8FF2RlzKDl,0.00535,0.126,-10.136,1,0.0345,104.812,4,0.634
0.23,0.255,164973,0.665,64wgf4WD3GSsd6cbltAyyX,3.09e-06,0.108,-7.827,1,0.0307,202.669,4,0.879
0.447,0.778,175920,0.603,2r4erZYkLMxW9AshK3kHkO,0.0,0.218,-8.311,1,0.0395,112.486,4,0.964
0.512,0.708,149573,0.561,4ARCWS3l327M1YulCf74Uu,1.66e-06,0.141,-15.148,0,0.0367,139.199,4,0.929
0.0381,0.539,199400,0.82,462djzYwrcVTWuu9DCEc2J,0.111,0.102,-8.874,1,0.05,87.535,4,0.465
