,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence,trackID
19,0.00744,https://api.spotify.com/v1/audio-analysis/02A7pGccI3JcICsV6YUVFt,0.698,244133,0.462,02A7pGccI3JcICsV6YUVFt,0.000386,1,0.0765,-13.648,1,0.0352,92.974,4,https://api.spotify.com/v1/tracks/02A7pGccI3JcICsV6YUVFt,audio_features,0.822,spotify:track:02A7pGccI3JcICsV6YUVFt
20,0.718,https://api.spotify.com/v1/audio-analysis/6NP6BCW2M2I4vdcnXMAvjl,0.744,193093,0.322,6NP6BCW2M2I4vdcnXMAvjl,1.62e-06,0,0.0841,-13.004,1,0.0337,119.941,4,https://api.spotify.com/v1/tracks/6NP6BCW2M2I4vdcnXMAvjl,audio_features,0.294,spotify:track:6NP6BCW2M2I4vdcnXMAvjl
21,0.301,https://api.spotify.com/v1/audio-analysis/4bYKBEeblMr5KLOEMD7OHu,0.585,208360,0.667,4bYKBEeblMr5KLOEMD7OHu,1.02e-05,2,0.0486,-7.23,1,0.0317,113.096,4,https://api.spotify.com/v1/tracks/4bYKBEeblMr5KLOEMD7OHu,audio_features,0.574,spotify:track:4bYKBEeblMr5KLOEMD7OHu
22,0.000178,https://api.spotify.com/v1/audio-analysis/7CT8RauUE1oSNZwyNv12v4,0.539,230293,0.612,7CT8RauUE1oSNZwyNv12v4,0.00321,0,0.59,-10.041,1,0.0361,129.009,4,https://api.spotify.com/v1/tracks/7CT8RauUE1oSNZwyNv12v4,audio_features,0.864,spotify:track:7CT8RauUE1oSNZwyNv12v4
23,3.42e-05,https://api.spotify.com/v1/audio-analysis/64yIaFCowR38sgkSF3DV0l,0.622,234880,0.72,64yIaFCowR38sgkSF3DV0l,0.00301,0,0.323,-13.475,1,0.0464,120.945,4,https://api.spotify.com/v1/tracks/64yIaFCowR38sgkSF3DV0l,audio_features,0.903,spotify:track:64yIaFCowR38sgkSF3DV0l
24,0.237,https://api.spotify.com/v1/audio-analysis/1rUblA8ItyV21n1WrpAG7g,0.765,204267,0.697,1rUblA8ItyV21n1WrpAG7g,0.0,7,0.0403,-11.089,1,0.0724,118.285,4,https://api.spotify.com/v1/tracks/1rUblA8ItyV21n1WrpAG7g,audio_features,0.567,spotify:track:1rUblA8ItyV21n1WrpAG7g
25,0.322,https://api.spotify.com/v1/audio-analysis/4Onbk9BGLISDTENtPPfGHs,0.611,247133,0.302,4Onbk9BGLISDTENtPPfGHs,0.0,0,0.153,-13.769,1,0.0345,128.159,4,https://api.spotify.com/v1/tracks/4Onbk9BGLISDTENtPPfGHs,audio_features,0.232,spotify:track:4Onbk9BGLISDTENtPPfGHs
26,0.0862,https://api.spotify.com/v1/audio-analysis/0RaEqkxeaUFwNhvcD9pAit,0.651,241733,0.74,0RaEqkxeaUFwNhvcD9pAit,0.0,2,0.142,-6.244,1,0.0272,102.233,4,https://api.spotify.com/v1/tracks/0RaEqkxeaUFwNhvcD9pAit,audio_features,0.615,spotify:track:0RaEqkxeaUFwNhvcD9pAit
27,0.0364,https://api.spotify.com/v1/audio-analysis/2SX4uYkohuUMZsak6b8vlA,0.624,241373,0.747,2SX4uYkohuUMZsak6b8vlA,0.209,4,0.174,-8.824,0,0.0556,99.003,4,https://api.spotify.com/v1/tracks/2SX4uYkohuUMZsak6b8vlA,audio_features,0.376,spotify:track:2SX4uYkohuUMZsak6b8vlA
28,0.106,https://api.spotify.com/v1/audio-analysis/1s179twQaPFajrYCAe2Xdz,0.831,222800,0.595,1s179twQaPFajrYCAe2Xdz,0.12,6,0.179,-11.815,0,0.0274,129.947,4,https://api.spotify.com/v1/tracks/1s179twQaPFajrYCAe2Xdz,audio_features,0.644,spotify:track:1s179twQaPFajrYCAe2Xdz
29,0.000389,https://api.spotify.com/v1/audio-analysis/5tyHahsUwctdv70cAARUMT,0.709,368907,0.948,5tyHahsUwctdv70cAARUMT,0.894,9,0.0394,-12.324,0,0.048,122.985,4,https://api.spotify.com/v1/tracks/5tyHahsUwctdv70cAARUMT,audio_features,0.506,spotify:track:5tyHahsUwctdv70cAARUMT
30,0.0201,https://api.spotify.com/v1/audio-analysis/0n8sO6vHx3SkVEn2pjaqV9,0.725,331733,0.652,0n8sO6vHx3SkVEn2pjaqV9,6.76e-05,1,0.108,-10.017,1,0.05,117.946,4,https://api.spotify.com/v1/tracks/0n8sO6vHx3SkVEn2pjaqV9,audio_features,0.355,spotify:track:0n8sO6vHx3SkVEn2pjaqV9
31,0.0606,https://api.spotify.com/v1/audio-analysis/2HGFgwZ3hf0flCN1T1VIDr,0.793,245853,0.854,2HGFgwZ3hf0flCN1T1VIDr,1.98e-06,11,0.0423,-13.158,0,0.052,122.856,4,https://api.spotify.com/v1/tracks/2HGFgwZ3hf0flCN1T1VIDr,audio_features,0.838,spotify:track:2HGFgwZ3hf0flCN1T1VIDr
32,0.251,https://api.spotify.com/v1/audio-analysis/3d95CZ7Zm8SNWJZGEv8nVS,0.445,334240,0.489,3d95CZ7Zm8SNWJZGEv8nVS,0.000161,6,0.0455,-11.174,1,0.0259,89.022,4,https://api.spotify.com/v1/tracks/3d95CZ7Zm8SNWJZGEv8nVS,audio_features,0.264,spotify:track:3d95CZ7Zm8SNWJZGEv8nVS
33,0.00261,https://api.spotify.com/v1/audio-analysis/6Mh045ZdGHMAd7sxSnYieK,0.69,230787,0.746,6Mh045ZdGHMAd7sxSnYieK,0.00807,1,0.219,-9.582,1,0.0476,129.997,4,https://api.spotify.com/v1/tracks/6Mh045ZdGHMAd7sxSnYieK,audio_features,0.865,spotify:track:6Mh045ZdGHMAd7sxSnYieK
34,0.0393,https://api.spotify.com/v1/audio-analysis/0j5FJJOmmnXPd0XajFWkMF,0.592,308427,0.835,0j5FJJOmmnXPd0XajFWkMF,0.209,7,0.665,-8.475,1,0.032,114.436,4,https://api.spotify.com/v1/tracks/0j5FJJOmmnXPd0XajFWkMF,audio_features,0.703,spotify:track:0j5FJJOmmnXPd0XajFWkMF
35,0.0799,https://api.spotify.com/v1/audio-analysis/1KKAzCSZ7tS4KWDqG6uxVA,0.493,309427,0.881,1KKAzCSZ7tS4KWDqG6uxVA,0.0787,1,0.129,-6.314,1,0.0418,88.07,4,https://api.spotify.com/v1/tracks/1KKAzCSZ7tS4KWDqG6uxVA,audio_features,0.595,spotify:track:1KKAzCSZ7tS4KWDqG6uxVA
36,0.079,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,0.742,188987,0.833,39shmbIHICJ2Wxnk1fPSdz,0.0,2,0.384,-6.463,1,0.115,113.375,4,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,audio_features,0.816,spotify:track:39shmbIHICJ2Wxnk1fPSdz
37,0.11,https://api.spotify.com/v1/audio-analysis/1VWrimzbw14HylT3YL7Ckv,0.711,265827,0.875,1VWrimzbw14HylT3YL7Ckv,0.0,0,0.13,-5.678,1,0.0337,115.969,4,https://api.spotify.com/v1/tracks/1VWrimzbw14HylT3YL7Ckv,audio_features,0.555,spotify:track:1VWrimzbw14HylT3YL7Ckv
38,0.0695,https://api.spotify.com/v1/audio-analysis/4PzKAS9jn8wVNtqAOt5Bo0,0.83,359093,0.57,4PzKAS9jn8wVNtqAOt5Bo0,7.92e-05,4,0.294,-10.152,0,0.0449,121.258,4,https://api.spotify.com/v1/tracks/4PzKAS9jn8wVNtqAOt5Bo0,audio_features,0.906,spotify:track:4PzKAS9jn8wVNtqAOt5Bo0
39,0.00259,https://api.spotify.com/v1/audio-analysis/3qZ5J2jtpuUIdSl7yOM9Ij,0.573,263760,0.91,3qZ5J2jtpuUIdSl7yOM9Ij,0.0697,4,0.106,-7.515,1,0.0489,107.907,4,https://api.spotify.com/v1/tracks/3qZ5J2jtpuUIdSl7yOM9Ij,audio_features,0.813,spotify:track:3qZ5J2jtpuUIdSl7yOM9Ij
40,0.174,https://api.spotify.com/v1/audio-analysis/2wVXSc0IrQVodHESUxVUJA,0.664,268427,0.852,2wVXSc0IrQVodHESUxVUJA,0.0,9,0.1,-4.996,0,0.029,125.632,4,https://api.spotify.com/v1/tracks/2wVXSc0IrQVodHESUxVUJA,audio_features,0.807,spotify:track:2wVXSc0IrQVodHESUxVUJA
41,0.0177,https://api.spotify.com/v1/audio-analysis/6L17PnZLvdMxMRveRw4xRt,0.442,285573,0.942,6L17PnZLvdMxMRveRw4xRt,0.00274,7,0.0455,-2.669,1,0.0472,126.884,4,https://api.spotify.com/v1/tracks/6L17PnZLvdMxMRveRw4xRt,audio_features,0.809,spotify:track:6L17PnZLvdMxMRveRw4xRt
42,0.583,https://api.spotify.com/v1/audio-analysis/1pHVfiNHMMZYquR35fTZdM,0.639,262933,0.83,1pHVfiNHMMZYquR35fTZdM,1.38e-05,9,0.189,-6.322,0,0.0544,115.64,4,https://api.spotify.com/v1/tracks/1pHVfiNHMMZYquR35fTZdM,audio_features,0.299,spotify:track:1pHVfiNHMMZYquR35fTZdM
43,0.0091,https://api.spotify.com/v1/audio-analysis/7jqCYy6n6kf0dwFt5qTdGE,0.638,230333,0.695,7jqCYy6n6kf0dwFt5qTdGE,3.11e-05,2,0.842,-7.013,1,0.0297,118.847,4,https://api.spotify.com/v1/tracks/7jqCYy6n6kf0dwFt5qTdGE,audio_features,0.867,spotify:track:7jqCYy6n6kf0dwFt5qTdGE
44,0.351,https://api.spotify.com/v1/audio-analysis/3TfwKlfNZOuSFX7WHI2KQS,0.72,204640,0.895,3TfwKlfNZOuSFX7WHI2KQS,0.0,9,0.325,-10.028,1,0.0313,131.8,4,https://api.spotify.com/v1/tracks/3TfwKlfNZOuSFX7WHI2KQS,audio_features,0.968,spotify:track:3TfwKlfNZOuSFX7WHI2KQS
45,0.193,https://api.spotify.com/v1/audio-analysis/4aO3FUNVrHEunXHCKgPtNl,0.723,124493,0.807,4aO3FUNVrHEunXHCKgPtNl,2.2e-05,9,0.0542,-10.361,1,0.0388,96.516,4,https://api.spotify.com/v1/tracks/4aO3FUNVrHEunXHCKgPtNl,audio_features,0.857,spotify:track:4aO3FUNVrHEunXHCKgPtNl
46,0.191,https://api.spotify.com/v1/audio-analysis/2drQ6wg2hdl6RDslarifh8,0.641,209427,0.573,2drQ6wg2hdl6RDslarifh8,0.0,9,0.317,-9.198,1,0.0485,149.826,5,https://api.spotify.com/v1/tracks/2drQ6wg2hdl6RDslarifh8,audio_features,0.5,spotify:track:2drQ6wg2hdl6RDslarifh8
47,0.426,https://api.spotify.com/v1/audio-analysis/6lbme14HiDWYmGiw1I2Dv6,0.405,272984,0.901,6lbme14HiDWYmGiw1I2Dv6,0.0185,11,0.188,-7.905,0,0.0315,174.041,4,https://api.spotify.com/v1/tracks/6lbme14HiDWYmGiw1I2Dv6,audio_features,0.666,spotify:track:6lbme14HiDWYmGiw1I2Dv6
48,0.0259,https://api.spotify.com/v1/audio-analysis/5xdll2Nf6O8GoY5HjpCXmH,0.431,342000,0.814,5xdll2Nf6O8GoY5HjpCXmH,0.00067,8,0.277,-6.349,0,0.0532,150.04,4,https://api.spotify.com/v1/tracks/5xdll2Nf6O8GoY5HjpCXmH,audio_features,0.322,spotify:track:5xdll2Nf6O8GoY5HjpCXmH
49,0.0621,https://api.spotify.com/v1/audio-analysis/6pceknxOgA22HKs99yPEm1,0.582,254867,0.54,6pceknxOgA22HKs99yPEm1,0.0,1,0.178,-11.021,1,0.0321,94.955,4,https://api.spotify.com/v1/tracks/6pceknxOgA22HKs99yPEm1,audio_features,0.433,spotify:track:6pceknxOgA22HKs99yPEm1
0,0.0133,https://api.spotify.com/v1/audio-analysis/3QEN7zLbWiutDL5AvQXdNw,0.487,272333,0.943,3QEN7zLbWiutDL5AvQXdNw,0.242,3,0.0807,-11.939,1,0.0497,128.577,4,https://api.spotify.com/v1/tracks/3QEN7zLbWiutDL5AvQXdNw,audio_features,0.171,spotify:track:3QEN7zLbWiutDL5AvQXdNw
1,0.0403,https://api.spotify.com/v1/audio-analysis/5kYnNO43oeZw42Dar9rKZK,0.521,185027,0.478,5kYnNO43oeZw42Dar9rKZK,0.00441,11,0.149,-8.685,0,0.0243,92.991,3,https://api.spotify.com/v1/tracks/5kYnNO43oeZw42Dar9rKZK,audio_features,0.197,spotify:track:5kYnNO43oeZw42Dar9rKZK
2,0.0215,https://api.spotify.com/v1/audio-analysis/3xxBAMUVusDLjLFwwL9qoY,0.52,233067,0.875,3xxBAMUVusDLjLFwwL9qoY,0.0293,9,0.0709,-8.075,1,0.151,169.21,4,https://api.spotify.com/v1/tracks/3xxBAMUVusDLjLFwwL9qoY,audio_features,0.887,spotify:track:3xxBAMUVusDLjLFwwL9qoY
3,0.0382,https://api.spotify.com/v1/audio-analysis/3dAEgLsf6KjitjKJtepZ11,0.795,252400,0.942,3dAEgLsf6KjitjKJtepZ11,0.0176,10,0.187,-9.441,0,0.114,116.008,4,https://api.spotify.com/v1/tracks/3dAEgLsf6KjitjKJtepZ11,audio_features,0.78,spotify:track:3dAEgLsf6KjitjKJtepZ11
4,0.101,https://api.spotify.com/v1/audio-analysis/5qwok0xCfYBP1GUxDMCayW,0.794,230733,0.275,5qwok0xCfYBP1GUxDMCayW,0.0291,4,0.0743,-16.295,1,0.0566,79.941,4,https://api.spotify.com/v1/tracks/5qwok0xCfYBP1GUxDMCayW,audio_features,0.963,spotify:track:5qwok0xCfYBP1GUxDMCayW
5,0.291,https://api.spotify.com/v1/audio-analysis/65IBUiHN4wFXKGyq95hZux,0.757,189774,0.719,65IBUiHN4wFXKGyq95hZux,0.0,0,0.0883,-7.173,1,0.0357,124.152,4,https://api.spotify.com/v1/tracks/65IBUiHN4wFXKGyq95hZux,audio_features,0.928,spotify:track:65IBUiHN4wFXKGyq95hZux
6,0.00123,https://api.spotify.com/v1/audio-analysis/2Z3Hiel75RwBia0g5kQ8HE,0.702,266667,0.848,2Z3Hiel75RwBia0g5kQ8HE,0.698,9,0.0761,-12.339,0,0.0469,113.141,4,https://api.spotify.com/v1/tracks/2Z3Hiel75RwBia0g5kQ8HE,audio_features,0.708,spotify:track:2Z3Hiel75RwBia0g5kQ8HE
7,0.858,https://api.spotify.com/v1/audio-analysis/7eiG2sE8Yz0imfSoXzGEFx,0.711,157760,0.228,7eiG2sE8Yz0imfSoXzGEFx,0.0,10,0.121,-10.564,1,0.0319,110.937,4,https://api.spotify.com/v1/tracks/7eiG2sE8Yz0imfSoXzGEFx,audio_features,0.633,spotify:track:7eiG2sE8Yz0imfSoXzGEFx
8,0.003,https://api.spotify.com/v1/audio-analysis/670OsJYlEjTLXiiLUsoce3,0.563,223947,0.873,670OsJYlEjTLXiiLUsoce3,0.139,7,0.169,-5.741,0,0.032,132.049,4,https://api.spotify.com/v1/tracks/670OsJYlEjTLXiiLUsoce3,audio_features,0.794,spotify:track:670OsJYlEjTLXiiLUsoce3
9,0.367,https://api.spotify.com/v1/audio-analysis/4fL4pBXaN76ERHoGYoA01M,0.473,233907,0.512,4fL4pBXaN76ERHoGYoA01M,4.31e-06,7,0.493,-10.534,1,0.0328,124.146,4,https://api.spotify.com/v1/tracks/4fL4pBXaN76ERHoGYoA01M,audio_features,0.199,spotify:track:4fL4pBXaN76ERHoGYoA01M
10,0.00751,https://api.spotify.com/v1/audio-analysis/6yjpu27GSlkgU9Blt6Auw2,0.614,253907,0.489,6yjpu27GSlkgU9Blt6Auw2,0.0736,0,0.224,-12.283,1,0.0278,116.348,4,https://api.spotify.com/v1/tracks/6yjpu27GSlkgU9Blt6Auw2,audio_features,0.684,spotify:track:6yjpu27GSlkgU9Blt6Auw2
11,0.386,https://api.spotify.com/v1/audio-analysis/5WDIj1Pdl9HtycL4hJenPc,0.552,374493,0.377,5WDIj1Pdl9HtycL4hJenPc,0.00881,9,0.0404,-15.219,1,0.0257,98.31,4,https://api.spotify.com/v1/tracks/5WDIj1Pdl9HtycL4hJenPc,audio_features,0.52,spotify:track:5WDIj1Pdl9HtycL4hJenPc
12,0.000317,https://api.spotify.com/v1/audio-analysis/2CLAFThk30EHHTlrNy61Zj,0.696,225867,0.852,2CLAFThk30EHHTlrNy61Zj,0.000911,1,0.229,-9.825,0,0.0663,120.581,4,https://api.spotify.com/v1/tracks/2CLAFThk30EHHTlrNy61Zj,audio_features,0.782,spotify:track:2CLAFThk30EHHTlrNy61Zj
13,0.0807,https://api.spotify.com/v1/audio-analysis/5zBji6TIyTQHhwyhnKcGRG,0.357,434734,0.407,5zBji6TIyTQHhwyhnKcGRG,9.8e-05,10,0.144,-17.569,0,0.0326,127.929,3,https://api.spotify.com/v1/tracks/5zBji6TIyTQHhwyhnKcGRG,audio_features,0.298,spotify:track:5zBji6TIyTQHhwyhnKcGRG
14,0.111,https://api.spotify.com/v1/audio-analysis/5Lza3PRwBfT1INyE6wMLDq,0.78,227467,0.909,5Lza3PRwBfT1INyE6wMLDq,0.00924,7,0.156,-11.917,0,0.0506,120.188,4,https://api.spotify.com/v1/tracks/5Lza3PRwBfT1INyE6wMLDq,audio_features,0.726,spotify:track:5Lza3PRwBfT1INyE6wMLDq
15,0.297,https://api.spotify.com/v1/audio-analysis/6wjSNO6uJYlgbbfauyWhiw,0.453,313227,0.543,6wjSNO6uJYlgbbfauyWhiw,0.0,0,0.0928,-10.106,1,0.0366,151.362,4,https://api.spotify.com/v1/tracks/6wjSNO6uJYlgbbfauyWhiw,audio_features,0.282,spotify:track:6wjSNO6uJYlgbbfauyWhiw
16,0.189,https://api.spotify.com/v1/audio-analysis/2DvAuvgmaEUcEX9hpKWTN5,0.418,231920,0.524,2DvAuvgmaEUcEX9hpKWTN5,0.0,10,0.0834,-9.798,1,0.035,171.848,4,https://api.spotify.com/v1/tracks/2DvAuvgmaEUcEX9hpKWTN5,audio_features,0.554,spotify:track:2DvAuvgmaEUcEX9hpKWTN5
17,0.152,https://api.spotify.com/v1/audio-analysis/6POLaU4vAkv44LVp3Roz4L,0.453,259427,0.851,6POLaU4vAkv44LVp3Roz4L,0.0,9,0.263,-5.43,1,0.0672,174.874,4,https://api.spotify.com/v1/tracks/6POLaU4vAkv44LVp3Roz4L,audio_features,0.761,spotify:track:6POLaU4vAkv44LVp3Roz4L
18,0.265,https://api.spotify.com/v1/audio-analysis/25VE07LzJYDix07u93GIKK,0.698,168680,0.684,25VE07LzJYDix07u93GIKK,0.000761,11,0.105,-9.359,1,0.0406,134.5,4,https://api.spotify.com/v1/tracks/25VE07LzJYDix07u93GIKK,audio_features,0.73,spotify:track:25VE07LzJYDix07u93GIKK
19,0.385,https://api.spotify.com/v1/audio-analysis/5YhCiUdEOKAkj2S7niZSTu,0.766,180373,0.59,5YhCiUdEOKAkj2S7niZSTu,0.000188,7,0.0332,-9.374,1,0.145,126.0,4,https://api.spotify.com/v1/tracks/5YhCiUdEOKAkj2S7niZSTu,audio_features,0.973,spotify:track:5YhCiUdEOKAkj2S7niZSTu
20,0.0117,https://api.spotify.com/v1/audio-analysis/742hY2twqAjwNYnKkQdilj,0.876,298691,0.862,742hY2twqAjwNYnKkQdilj,0.000276,6,0.0658,-7.694,0,0.062,118.396,4,https://api.spotify.com/v1/tracks/742hY2twqAjwNYnKkQdilj,audio_features,0.915,spotify:track:742hY2twqAjwNYnKkQdilj
21,0.0318,https://api.spotify.com/v1/audio-analysis/7KhBYx1fsxRF1urVzx1Uvx,0.682,232707,0.894,7KhBYx1fsxRF1urVzx1Uvx,0.0,11,0.496,-8.99,0,0.093,114.57,4,https://api.spotify.com/v1/tracks/7KhBYx1fsxRF1urVzx1Uvx,audio_features,0.31,spotify:track:7KhBYx1fsxRF1urVzx1Uvx
22,0.162,https://api.spotify.com/v1/audio-analysis/4dQ2tIvDhr7adYOzkgUmCB,0.884,345840,0.611,4dQ2tIvDhr7adYOzkgUmCB,5.95e-05,7,0.556,-15.204,1,0.257,102.04,4,https://api.spotify.com/v1/tracks/4dQ2tIvDhr7adYOzkgUmCB,audio_features,0.414,spotify:track:4dQ2tIvDhr7adYOzkgUmCB
23,0.357,https://api.spotify.com/v1/audio-analysis/69Tyiih00ZZKboHFnXp0VF,0.681,223667,0.697,69Tyiih00ZZKboHFnXp0VF,0.0,4,0.388,-11.063,1,0.0327,119.956,4,https://api.spotify.com/v1/tracks/69Tyiih00ZZKboHFnXp0VF,audio_features,0.775,spotify:track:69Tyiih00ZZKboHFnXp0VF
24,0.000554,https://api.spotify.com/v1/audio-analysis/37QYKL0HcPLG3I1zQrttP5,0.464,196813,0.939,37QYKL0HcPLG3I1zQrttP5,0.0,9,0.0633,-4.906,1,0.0582,162.251,4,https://api.spotify.com/v1/tracks/37QYKL0HcPLG3I1zQrttP5,audio_features,0.623,spotify:track:37QYKL0HcPLG3I1zQrttP5
25,0.235,https://api.spotify.com/v1/audio-analysis/1wzggqX4y7amR0xdJIekwE,0.618,267879,0.595,1wzggqX4y7amR0xdJIekwE,0.0,9,0.0782,-4.186,1,0.0253,78.596,4,https://api.spotify.com/v1/tracks/1wzggqX4y7amR0xdJIekwE,audio_features,0.513,spotify:track:1wzggqX4y7amR0xdJIekwE
26,0.383,https://api.spotify.com/v1/audio-analysis/15Xdlu0QaiEy3YFTf4xpUA,0.817,246827,0.825,15Xdlu0QaiEy3YFTf4xpUA,0.0,7,0.0866,-6.481,1,0.238,99.032,4,https://api.spotify.com/v1/tracks/15Xdlu0QaiEy3YFTf4xpUA,audio_features,0.881,spotify:track:15Xdlu0QaiEy3YFTf4xpUA
27,0.055,https://api.spotify.com/v1/audio-analysis/2shsosySKnc5qW5lPQQsGT,0.553,282667,0.705,2shsosySKnc5qW5lPQQsGT,3.82e-05,10,0.108,-9.895,0,0.0669,107.4,4,https://api.spotify.com/v1/tracks/2shsosySKnc5qW5lPQQsGT,audio_features,0.395,spotify:track:2shsosySKnc5qW5lPQQsGT
28,0.0274,https://api.spotify.com/v1/audio-analysis/73D4keLFylmnjj2bPtjYRM,0.612,290000,0.606,73D4keLFylmnjj2bPtjYRM,9.19e-05,5,0.929,-11.837,1,0.0282,112.039,4,https://api.spotify.com/v1/tracks/73D4keLFylmnjj2bPtjYRM,audio_features,0.472,spotify:track:73D4keLFylmnjj2bPtjYRM
29,0.674,https://api.spotify.com/v1/audio-analysis/03dtm3IxhivDZSH4wvbqmU,0.814,171973,0.324,03dtm3IxhivDZSH4wvbqmU,0.0,2,0.204,-13.371,1,0.0932,123.613,4,https://api.spotify.com/v1/tracks/03dtm3IxhivDZSH4wvbqmU,audio_features,0.727,spotify:track:03dtm3IxhivDZSH4wvbqmU
30,0.000269,https://api.spotify.com/v1/audio-analysis/5uEjOkEKaOs5BFkGGahSR7,0.627,273613,0.985,5uEjOkEKaOs5BFkGGahSR7,0.949,2,0.226,-7.701,1,0.0556,128.031,4,https://api.spotify.com/v1/tracks/5uEjOkEKaOs5BFkGGahSR7,audio_features,0.512,spotify:track:5uEjOkEKaOs5BFkGGahSR7
31,0.121,https://api.spotify.com/v1/audio-analysis/245oQnuxE6oX9B8B0t3SmU,0.847,223373,0.695,245oQnuxE6oX9B8B0t3SmU,0.0,0,0.104,-8.909,1,0.153,96.589,4,https://api.spotify.com/v1/tracks/245oQnuxE6oX9B8B0t3SmU,audio_features,0.645,spotify:track:245oQnuxE6oX9B8B0t3SmU
32,0.00812,https://api.spotify.com/v1/audio-analysis/2LCIRBYUBMFy9hL81qthi1,0.727,282933,0.824,2LCIRBYUBMFy9hL81qthi1,1.58e-06,2,0.0922,-8.915,1,0.0394,125.104,4,https://api.spotify.com/v1/tracks/2LCIRBYUBMFy9hL81qthi1,audio_features,0.935,spotify:track:2LCIRBYUBMFy9hL81qthi1
33,0.0153,https://api.spotify.com/v1/audio-analysis/6ujItH65exRBIA0uRJZ8fO,0.485,217613,0.747,6ujItH65exRBIA0uRJZ8fO,0.00317,2,0.0443,-8.87,0,0.0371,120.054,4,https://api.spotify.com/v1/tracks/6ujItH65exRBIA0uRJZ8fO,audio_features,0.555,spotify:track:6ujItH65exRBIA0uRJZ8fO
34,0.464,https://api.spotify.com/v1/audio-analysis/7z0JcZ8PQoAfUaLIXvbyTH,0.621,335947,0.144,7z0JcZ8PQoAfUaLIXvbyTH,0.0,6,0.12,-14.201,1,0.0298,91.354,4,https://api.spotify.com/v1/tracks/7z0JcZ8PQoAfUaLIXvbyTH,audio_features,0.255,spotify:track:7z0JcZ8PQoAfUaLIXvbyTH
35,0.422,https://api.spotify.com/v1/audio-analysis/6VnpKLtfNH4Dk09YSGPSyR,0.679,242640,0.568,6VnpKLtfNH4Dk09YSGPSyR,0.00948,6,0.322,-10.74,1,0.0423,159.689,4,https://api.spotify.com/v1/tracks/6VnpKLtfNH4Dk09YSGPSyR,audio_features,0.93,spotify:track:6VnpKLtfNH4Dk09YSGPSyR
36,0.417,https://api.spotify.com/v1/audio-analysis/24hkkk7UZRHG84Jdawn4gw,0.674,169973,0.611,24hkkk7UZRHG84Jdawn4gw,0.0,0,0.405,-10.515,1,0.03,117.073,4,https://api.spotify.com/v1/tracks/24hkkk7UZRHG84Jdawn4gw,audio_features,0.918,spotify:track:24hkkk7UZRHG84Jdawn4gw
37,0.264,https://api.spotify.com/v1/audio-analysis/1ZPEuL91Q4TRr0Al7Vbfjz,0.672,253293,0.599,1ZPEuL91Q4TRr0Al7Vbfjz,0.0,7,0.0743,-12.655,1,0.165,130.136,4,https://api.spotify.com/v1/tracks/1ZPEuL91Q4TRr0Al7Vbfjz,audio_features,0.778,spotify:track:1ZPEuL91Q4TRr0Al7Vbfjz
38,0.00549,https://api.spotify.com/v1/audio-analysis/3lsse1FoSHnNXc6y0jHxvd,0.551,236947,0.591,3lsse1FoSHnNXc6y0jHxvd,6.55e-06,6,0.0416,-8.404,0,0.12,201.799,4,https://api.spotify.com/v1/tracks/3lsse1FoSHnNXc6y0jHxvd,audio_features,0.474,spotify:track:3lsse1FoSHnNXc6y0jHxvd
39,0.0285,https://api.spotify.com/v1/audio-analysis/3sw1PM6wj5aUq3kDrHJsk8,0.453,225787,0.908,3sw1PM6wj5aUq3kDrHJsk8,0.03,9,0.258,-3.948,1,0.0373,124.592,4,https://api.spotify.com/v1/tracks/3sw1PM6wj5aUq3kDrHJsk8,audio_features,0.74,spotify:track:3sw1PM6wj5aUq3kDrHJsk8
40,0.0534,https://api.spotify.com/v1/audio-analysis/6OSyCAmXT4Gkd3OQ2aPOaF,0.462,347760,0.628,6OSyCAmXT4Gkd3OQ2aPOaF,0.00025,7,0.12,-5.659,1,0.0274,140.049,4,https://api.spotify.com/v1/tracks/6OSyCAmXT4Gkd3OQ2aPOaF,audio_features,0.0981,spotify:track:6OSyCAmXT4Gkd3OQ2aPOaF
41,0.00131,https://api.spotify.com/v1/audio-analysis/3W3BNZa7kMEhhXGM5WqPNV,0.511,236213,0.749,3W3BNZa7kMEhhXGM5WqPNV,0.011,7,0.145,-7.08,1,0.0257,135.002,4,https://api.spotify.com/v1/tracks/3W3BNZa7kMEhhXGM5WqPNV,audio_features,0.282,spotify:track:3W3BNZa7kMEhhXGM5WqPNV
42,0.00194,https://api.spotify.com/v1/audio-analysis/4JPnWCaS4mPMB4ihdwg7ub,0.656,204680,0.777,4JPnWCaS4mPMB4ihdwg7ub,0.102,10,0.285,-10.066,0,0.0324,118.01,4,https://api.spotify.com/v1/tracks/4JPnWCaS4mPMB4ihdwg7ub,audio_features,0.439,spotify:track:4JPnWCaS4mPMB4ihdwg7ub
43,0.763,https://api.spotify.com/v1/audio-analysis/015qd1I4v00JIoK7yOUgKC,0.706,292933,0.44,015qd1I4v00JIoK7yOUgKC,0.0,4,0.0958,-11.577,1,0.0493,90.012,4,https://api.spotify.com/v1/tracks/015qd1I4v00JIoK7yOUgKC,audio_features,0.395,spotify:track:015qd1I4v00JIoK7yOUgKC
